objectID,accessionNumber,artistDisplayName,title,objectDate,medium,dimensions,measurements.Height,measurements.Width,department,primaryImage
436684,46.13.3,John Hoppner,Major Thomas Pechell (1753–1826),1799,Oil on canvas,30 x 24 7/8 in. (76.2 x 63.2 cm),76.2,63.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP162152.jpg
436685,15.30.41,John Hoppner,"Mrs. John Garden (Ann Garden, 1769–1842) and Her Children, John (1796–1854) and Ann Margaret (born 1793)",1796 or 1797,Oil on canvas,50 1/8 x 39 7/8 in. (127.3 x 101.3 cm),127.3,101.3,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP164786.jpg
436686,01.20,John Hoppner,"Mrs. Richard Bache (Sarah Franklin, 1743–1808)",1793,Oil on canvas,30 1/8 x 24 7/8 in. (76.5 x 63.2 cm),76.5,63.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP162138.jpg
436687,65.203,John Hoppner,"Mrs. Richard Brinsley Sheridan (Hester Jane Ogle, 1775/76–1817) and Her Son (Charles Brinsley Sheridan, 1796–1843)",,Oil on canvas,93 3/4 x 59 in. (238.1 x 149.9 cm),238.1,149.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-30722-001.jpg
436688,46.13.4,John Hoppner,"Mrs. Thomas Pechell (Charlotte Clavering, died 1841)",1799,Oil on canvas,30 x 25 in. (76.2 x 63.5 cm),76.2,63.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP162153.jpg
436689,47.138,George Chinnery,"Mrs. Whaley (died 1798, Isle of Man)",,Oil on canvas,93 1/2 x 58 in. (237.5 x 147.3 cm),237.5,147.3,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169992.jpg
436690,06.1242,John Hoppner,"Portrait of a Woman; (reverse, now covered by relining canvas) Study of a Child's Head",1790s,Oil on canvas,30 x 24 7/8 in. (76.2 x 63.2 cm),76.2,63.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP162141.jpg
436691,53.113,John Hoppner,"Richard Humphreys, the Boxer",,Oil on canvas,55 3/4 x 44 1/4 in. (141.6 x 112.4 cm),141.6,112.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP167133.jpg
436692,53.59.3,John Hoppner,The Sackville Children,1796,Oil on canvas,60 x 49 in. (152.4 x 124.5 cm),152.4,124.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169219.jpg
436693,32.75.4,Peter Jacob Horemans,A Musical Gathering at the Court of the Elector Karl Albrecht of Bavaria,1730,Oil on canvas,34 1/2 x 42 in. (87.6 x 106.7 cm),87.6,106.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-22706-001.jpg
436694,24.80.505,John Hoskins,Endymion Porter (1587–1649),ca. 1630,Vellum,"Oval, 3 1/8 x 2 5/8 in. (80 x 66 mm)",7.9,6.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP327708.jpg
436695,62.122.22,John Hoskins,"Portrait of a Man, Said to Be Philip Wharton (1613–1696), Fourth Baron Wharton",1648,Vellum on prepared card,"Oval, 2 3/4 x 2 1/4 in. (69 x 56 mm)",7.0,5.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP327709.jpg
436696,35.89.3,John Hoskins,"Dr. Brian Walton (born about 1600, died 1661)",1657,Vellum laid on card,"Oval, 2 3/4 x 2 1/4 in. (72 x 58 mm)",7.0,5.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP327710.jpg
436702,15.133,Pieter Huys,The Temptation of Saint Anthony,,Oil on oak,43 x 59 in. (109.2 x 149.9 cm),109.2,149.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-16063-001.jpg
436703,19.77.2,Jean Auguste Dominique Ingres,"Madame Jacques-Louis Leblanc (Françoise Poncelle, 1788–1839)",1823,Oil on canvas,47 x 36 1/2 in. (119.4 x 92.7 cm),119.4,92.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT1926.jpg
436704,43.85.2,Jean Auguste Dominique Ingres,Edmond Cavé (1794–1852),1844,Oil on canvas,16 x 12 7/8 in. (40.6 x 32.7 cm),40.6,32.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT1996.jpg
436705,1985.118,Jean Auguste Dominique Ingres,Head of Saint John the Evangelist,probably ca. 1818–20,"Oil on canvas, laid down on wood",15 1/2 x 10 5/8 in. (39.4 x 27 cm),39.4,27.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT1997.jpg
436706,19.77.1,Jean Auguste Dominique Ingres,Jacques-Louis Leblanc (1774–1846),1823,Oil on canvas,47 5/8 x 37 5/8 in. (121 x 95.6 cm),121.0,95.6,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT403.jpg
436708,38.65,Jean Auguste Dominique Ingres,Odalisque in Grisaille,ca. 1824–34,Oil on canvas,32 3/4 x 43 in. (83.2 x 109.2 cm),83.2,109.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-13728-001.jpg
436709,43.85.1,Laurence-Augustine Jubé Héquet (Madame Héquet),Ingres (1780–1867) as a Young Man,ca. 1850–60,Oil on canvas,34 x 27 1/ 2 in. (86.4 x 69.9 cm),86.4,69.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT1307.jpg
436711,62.122.88,Jean-Baptiste Isabey,Portrait of a Woman,ca. 1795,Ivory,Diameter 2 7/8 in. (73 mm),7.3,7.3,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP327728.jpg
436714,47.33.3,Jean-Baptiste Isabey,Napoléon I (1769–1821),1810,Ivory,"Oval, 2 x 1 1/8 in. (50 x 30 mm)",5.1,2.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep47.33.3.R.jpg
436715,42.53.5,Jean-Baptiste Isabey,Napoléon I (1769–1821),1812,Ivory,"Oval, 2 1/4 x 1 3/8 in. (56 x 36 mm)",5.7,3.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP327729.jpg
436717,08.60,Jean-Baptiste Isabey,"Mrs. Rufus Prime (Augusta Temple Palmer, 1807–1840)",1828,Card,"Oval, 5 3/8 x 4 in. (138 x 102 mm)",13.7,10.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT374621.jpg
436720,26.168.60,Jean-Baptiste Isabey,Napoléon I (1769–1821),,Ivory,"Oval, 2 3/4 x 2 in. (70 x 50 mm)",7.0,5.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-43802-001.jpg
436721,04.32,Adriaen Isenbrant,"Christ Crowned with Thorns (Ecce Homo), and the Mourning Virgin (Mater Dolorosa)",ca. 1530–40,"Oil on canvas, transferred from wood",41 1/2 x 36 1/2 in. (105.4 x 92.7 cm),105.4,92.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-26164-001.jpg
436722,32.100.36,Adriaen Isenbrant,Man Weighing Gold,ca. 1515–20,Oil on wood,"20 x 12 in. (50.8 x 30.5 cm), with added strips of 1 3/4 in. (4.5 cm) at left and right",50.8,30.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-18296-017.jpg
436723,13.32a–c,Adriaen Isenbrant,The Life of the Virgin,after 1521,Oil on wood,"Central panel, overall, with engaged frame, 12 3/8 x 10 1/8 in. (31.4 x 25.7 cm), painted surface 9 1/8 x 6 7/8 in. (23.2 x 17.5 cm); each wing, overall, with engaged frame, 12 3/8 x 5 in. (31.4 x 12.7 cm), painted surface 10 3/4 x 3 1/2 in. (27.3 x 8.9 cm)",31.4,25.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT12055.jpg
436724,87.8.13,Jozef Israëls,Expectation,,Oil on canvas,71 1/2 x 54 in. (181.6 x 137.2 cm),181.6,137.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep87.8.13.R.jpg
436727,08.133,Nicola di Maestro Antonio d'Ancona,Scenes from the Life of King Nebuchadnezzar,,"Tempera on wood, embossed and gilt ornament","Overall, with engaged frame, 24 3/8 x 69 1/8 in. (61.9 x 175.6 cm); painted surface, left 12 7/8 x 14 5/8 in. (32.7 x 37.1 cm), center 12 3/4 x 14 3/4 in. (32.4 x 37.5 cm), right 12 3/4 x 141/2 in. (32.4 x 36.8 cm)",61.9,175.6,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP201412.jpg
436732,41.100.21,Master of the Magdalen,Madonna and Child Enthroned,,"Tempera on wood, gold ground",60 1/2 x 36 in. (153.7 x 91.4 cm),153.7,91.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP243041.jpg
436739,32.100.66,"Italian (Florentine) Painter (possibly Jacopo Zucchi, Florence 1541–1590 Rome)",Portrait of a Woman,mid-16th century,Oil on wood,38 1/2 x 30 in. (97.8 x 76.2 cm),97.8,76.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP104987.jpg
436741,91.26.2,Italian (Lombard) Painter,Portrait of a Man in a Fur-Trimmed Coat,,Oil on canvas,38 3/8 x 29 1/2 in. (97.5 x 74.9 cm),97.5,74.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-18513-001.jpg
436745,1971.115.1ab,North Italian Painter (Verona?),Two Angels,ca. 1330,Fresco,(a) 23 3/8 x 31 1/2 in. (59.4 x 80 cm); (b) 23 1/2 x 31 1/2 in. (59.7 x 80 cm),59.4,80.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT11327.jpg
436749,32.100.101,Lucia Anguissola,Portrait of a Man,ca. 1560,Oil on copper,Diameter: 4 7/8 in. (12.4 cm),12.4,12.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/EP483.jpg
436751,1982.60.2,Italian (Pisan) Painter,Madonna and Child with Saints Michael and John the Baptist; The Noli Me Tangere; The Conversion of Saint Paul,,"Tempera on wood, gold ground","Overall, with additions, 18 x 11 5/8 in. (45.7 x 29.5 cm); without additions 17 1/2 x 11 in. (44.5 x 27.9 cm); painted surface 17 1/4 x 10 7/8 in. (43.8 x 27.6 cm)",45.7,29.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT8825.jpg
436757,10.203.3,Italian (Sienese) Painter,Book Cover,,Tempera on wood,16 1/8 x 9 3/4 in. (41 x 24.8 cm),41.0,24.8,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT273241.jpg
436759,47.143,Italian (Florentine or Paduan) Painter (Cheyo da Firenze?),Madonna and Child,,"Tempera on wood, gold ground",24 1/4 x 16 1/2 in. (61.5 x 41.9 cm),61.6,41.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP341174.jpg
436761,1982.177.1–3,Italian (Umbrian) Painter,"The Theological Virtues: Faith, Charity, Hope",,Tempera and gold on wood,(1) 29 1/8 x 17 7/8 in. (74 x 45.4 cm); (2) 29 1/8 x 18 in. (74 x 45.7 cm); (3) 29 1/8 x 18 in. (74 x 45.7 cm),74.0,45.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT7353.jpg
436765,68.156,Italian (Venetian) Painter,A Patrician Couple,,Ivory,"Inside lid and bottom of ivory box, 3 x 2 1/4 in. (77 x 55 mm) and 2 7/8 x 2 1/8 in. (73 x 53 mm)",7.6,5.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-40813-001.jpg
436767,09.104,Franceschino Zavattari,The Life of Christ,,"Tempera on wood, gold ground","Central panel, overall, with engaged frame, 24 1/8 x 16 3/4 in. (61.3 x 42.5 cm), painted surface 20 5/8 x 14 3/4 in. (52.4 x 37.5 cm); left wing, overall, with engaged frame, 23 3/8 x 8 1/4 in. (59.4 x 21 cm), painted surface 21 1/2 x 6 1/2 in. (54.6 x 16.5 cm); right wing, overall, with engaged frame, 23 3/8 x 8 1/4 in. (59.4 x 21 cm), painted surface 21 1/2 x 6 1/4 in. (54.6 x 15.9 cm)",61.3,42.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP228761.jpg
436769,49.7.3,Jacometto (Jacometto Veneziano),Portrait of a Young Man,1480s,Oil on wood,11 x 8 1/4 in. (27.9 x 21 cm),27.9,21.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP243725.jpg
436771,1977.384.1,Daniele da Volterra,Michelangelo Buonarroti (1475–1564),probably ca. 1545,Oil on wood,34 3/4 x 25 1/4 in. (88.3 x 64.1 cm),88.3,64.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP312760.jpg
436772,97.40,Charles Jacque,The Sheepfold,1857,Oil on wood,18 1/8 x 36 1/8 in. (46 x 91.8 cm),46.0,91.8,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-22553-001.jpg
436776,1971.101,Abraham Janssen van Nuyssen,The Dead Christ in the Tomb with Two Angels,ca. 1610,Oil on canvas,45 3/8 x 58 in. (115.3 x 147.3 cm),115.3,147.3,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/EP648.jpg
436781,1982.60.22,Jan Joest of Kalkar,The Adoration of the Christ Child,,Oil on wood,Overall 41 x 28 1/4 in. (104.1 x 71.8 cm); painted surface 41 x 27 5/8 in. (104.1 x 70.2 cm),104.1,71.8,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT8852.jpg
436784,20.155.5,Ludolf de Jongh,Scene in a Courtyard,early 1660s,Oil on canvas,26 1/2 x 32 3/8 in. (67.3 x 82.2 cm),67.3,82.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP146448.jpg
436788,57.30.1,Cornelis Jonson van Ceulen the Elder,Portrait of a Man,1648,Oil on canvas,Overall 40 3/4 x 31 1/2 in. (103.5 x 80 cm); painted surface 40 3/4 x 31 1/8 in. (103.5 x 79.1 cm),103.5,80.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP143179.jpg
436789,57.30.2,Cornelis Jonson van Ceulen the Elder,Portrait of a Woman,1648,Oil on canvas,Overall 40 3/4 x 31 1/2 in. (103.5 x 80 cm); painted surface 40 3/4 x 30 7/8 in. (103.5 x 78.4 cm),103.5,80.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP147901.jpg
436790,41.116.3,Cornelis Jonson van Ceulen the Younger,Portrait of a Man with a Watch,1657,Oil on canvas,33 x 27 3/4 in. (83.8 x 70.5 cm),83.8,70.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP143177.jpg
436791,32.100.60,Joos van Cleve,The Annunciation,ca. 1525,Oil on wood,34 x 31 1/2 in. (86.4 x 80 cm),86.4,80.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-19433-001.jpg
436792,41.190.20a–c,Joos van Cleve,The Crucifixion with Saints and a Donor,ca. 1520,Oil on wood,"Shaped top: central panel, painted surface 38 3/4 x 29 1/4 in. (98.4 x 74.3 cm); each wing, painted surface 39 3/4 x 12 7/8 in. (101 x 32.7 cm)",98.4,74.3,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT1467.jpg
436793,32.100.57,Joos van Cleve,The Holy Family,ca. 1512–13,Oil on wood,16 3/4 x 12 1/2 in. (42.5 x 31.8 cm),42.5,31.8,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-25890-001.jpg
436794,40.174.1,Joos van Cleve,The Last Judgment,ca. 1525–30,Oil on wood,48 3/4 x 34 in. (123.8 x 86.4 cm),123.8,86.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-26502-001.jpg
436795,1982.60.47,Joos van Cleve,Virgin and Child,ca. 1525,Oil on wood,Overall 28 3/8 x 21 1/4 in. (72.1 x 54 cm); painted surface 27 3/4 x 20 3/4 in. (70.5 x 52.7 cm),72.1,54.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT7241.jpg
436796,32.100.120,Joos van Cleve,"Francis I (1494–1547), King of France",,"Oil on canvas, transferred from wood",16 x 12 7/8 in. (40.6 x 32.7 cm),40.6,32.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP350013.jpg
436797,41.190.19,Joos van Cleve,The Holy Family,ca. 1525,Oil on wood,20 3/8 x 14 5/8 in. (51.8 x 37.1 cm),51.8,37.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT243291.jpg
436798,67.187.76,Jacob Jordaens,The Holy Family with Shepherds,1616,"Oil on canvas, transferred from wood",42 x 30 in. (106.7 x 76.2 cm),106.7,76.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-15761-001.jpg
436799,71.11,Jacob Jordaens,The Holy Family with Saint Anne and the Young Baptist and His Parents,early 1620s and 1650s,Oil on wood,66 7/8 x 59 in. (169.9 x 149.9 cm),169.9,149.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep71.11.R.jpg
436801,1982.60.20,Juan de Flandes,The Marriage Feast at Cana,ca. 1497,Oil on wood,8 1/4 x 6 1/4 in. (21 x 15.9 cm),21.0,15.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT1459.jpg
436802,58.132,Juan de Flandes,Saints Michael and Francis,ca. 1505–9,"Oil on wood, gold ground","Overall, with added strips at right and bottom, 36 7/8 x 34 1/4 in. (93.7 x 87 cm); painted surface 35 3/8 x 32 3/4 in. (89.9 x 83.2 cm)",93.7,87.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-18296-027.jpg
436803,41.190.21,Joos van Wassenhove,The Adoration of the Magi,1472–74,Distemper on canvas,43 x 63 in. (109.2 x 160 cm),109.2,160.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-16339-001.jpg
436806,71.69,Willem Kalf,Interior of a Kitchen,ca. 1642–44,Oil on wood,10 1/2 x 12 1/2 in. (26.7 x 31.8 cm),26.7,31.8,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP143189.jpg
436808,59.189.2,Angelica Kauffmann,"Edward Smith Stanley (1752–1834), Twelfth Earl of Derby, Elizabeth, Countess of Derby (Lady Elizabeth Hamilton, 1753–1797), and Their Son (Edward Smith Stanley, 1775–1851)",ca. 1776,Oil on canvas,50 x 40 in. (127 x 101.6 cm),127.0,101.6,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169403.jpg
436809,25.110.187,Angelica Kauffmann,The Sorrow of Telemachus,1783,Oil on canvas,32 3/4 x 45 in. (83.2 x 114.3 cm),83.2,114.3,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169392.jpg
436810,25.110.188,Angelica Kauffmann,Telemachus and the Nymphs of Calypso,1782,Oil on canvas,32 1/2 x 44 1/4 in. (82.6 x 112.4 cm),82.6,112.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169393.jpg
436816,1971.115.2,Bernhard Keil,The Lacemaker,ca. 1665,Oil on canvas,28 1/4 x 38 1/4 in. (71.8 x 97.2 cm),71.8,97.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-20394-001.jpg
436818,64.65.4,Thomas de Keyser,A Musician and His Daughter,1629,Oil on wood,29 1/2 x 20 3/4 in. (74.9 x 52.7 cm),74.9,52.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP145937.jpg
436819,64.148,Gustav Klimt,Mäda Primavesi (1903–2000),1912–13,Oil on canvas,59 x 43 1/2 in. (149.9 x 110.5 cm),149.9,110.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP243354.jpg
436820,1980.412,Gustav Klimt,Serena Pulitzer Lederer (1867–1943),1899,Oil on canvas,75 1/8 x 33 5/8 in. (190.8 x 85.4 cm),190.8,85.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-18885-001.jpg
436821,91.26.1,Thomas Frye,Girl Building a House of Cards,mid-18th century,Oil on canvas,30 1/8 x 25 1/4 in. (76.5 x 64.1 cm),76.5,64.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP162173.jpg
436823,39.65.8,Sir Godfrey Kneller,"Charles Beauclerk (1670–1726), Duke of St. Albans",ca. 1690–95,Oil on canvas,49 7/8 x 40 1/2 in. (126.7 x 102.9 cm),126.7,102.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169383.jpg
436824,96.30.6,Sir Godfrey Kneller,Lady Mary Berkeley,ca. 1700,Oil on canvas,29 x 25 in. (73.7 x 63.5 cm),73.7,63.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP167136.jpg
436825,1990.233,Christen Købke,"Valdemar Hjartvar Købke (1813–1893), the Artist's Brother",ca. 1838,Oil on canvas,21 1/8 x 18 1/4 in. (53.7 x 46.4 cm),53.7,46.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT6486.jpg
436829,81.1.662,Wilhelm (Guillaume) Koller,Hugo van der Goes Making a Portrait of Mary of Burgundy,ca. 1872,Oil on wood,23 3/8 x 34 in. (59.4 x 86.4 cm),59.4,86.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-19421-001.jpg
436834,17.190.21,Hans Süss von Kulmbach,Portrait of a Young Man; (reverse) Girl Making a Garland,ca. 1508,Oil on poplar,7 x 5 1/2 in. (17.8 x 14 cm),17.8,14.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP164793.jpg
436835,21.84,Hans Süss von Kulmbach,The Ascension of Christ,1513,Oil on fir,Overall 24 1/4 x 15 in. (61.5 x 38.1 cm); painted surface 24 1/4 x 14 1/8 in. (61.5 x 35.9 cm),61.6,38.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-17612-001.jpg
436837,07.225.258,Jacques de La Joue the Younger,Allegory of Winter,,Oil on canvas,"Irregular, 39 1/4 x 41 5/8 in. (99.7 x 105.7 cm)",99.7,105.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP356144.jpg
436838,60.30,Georges de La Tour,The Fortune-Teller,probably 1630s,Oil on canvas,40 1/8 x 48 5/8 in. (101.9 x 123.5 cm),101.9,123.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-14286-015.jpg
436840,53.225.5,Adélaïde Labille-Guiard,"Self-Portrait with Two Pupils, Marie Gabrielle Capet (1761–1818) and Marie Marguerite Carraux de Rosemond (1765–1788)",1785,Oil on canvas,83 x 59 1/2 in. (210.8 x 151.1 cm),210.8,151.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP320103.jpg
