objectID,accessionNumber,objectName,title,department,primaryImage,artistDisplayName,objectDate,medium,dimensions,measurements.Height,measurements.Width
38011,1994.452,Thangka,"Acala, The Buddhist Protector",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DT3774.jpg,,equivalent to February / March 1322,Distemper and gold on cloth,"Image: 32 × 26 1/2 in. (81.3 × 67.3 cm)
Framed: 49 7/8 × 36 5/8 × 2 in. (126.7 × 93 × 5.1 cm)",81.3,67.3
38012,1995.232,Painting,Melancholy Courtesan,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DT3878.jpg,,ca. 1750,"Ink, gold and opaque watercolor on paper",12 7/8 x 10 3/4 in. (32.7 x 27.3 cm),32.7,27.31
38013,1994.527,Painting,"The Wrathful Bon Deity Walse Ngampa, One of the Five Fortress Meditational Deities",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP146431.jpg,,early 15th century,"Ink, gold and opaque watercolor on cloth","Image: 38 x 29 1/4 in. (96.5 x 74.3 cm)
Frame: 54 1/2 x 37 7/8 x 1 1/2 in. (138.4 x 96.2 x 3.8 cm)",96.5202,74.2951
38015,1995.132.2,Drawing,Kali Presenting the Heads of Chanda and Munda to Durga: Scene from the Devi Mahatmya (Glory of the Goddess),Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP152311.jpg,,ca. 1780,Graphite and ink on paper,5 5/8 x 7 9/16 in. (14.3 x 19.2 cm),14.3,19.2
38016,1995.39,Painting,Maharaja Sidh Sen Receiving an Embassy,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DT3844.jpg,A Master of the Mandi atelier,ca. 1700–10,Ink and opaque watercolor on paper,"Image: 14 1/2 × 10 1/8 in. (36.8 × 25.7 cm)
Sheet: 14 3/4 × 10 11/16 in. (37.5 × 27.1 cm)",36.830074,25.717552
38017,1987.417.2,Folio,Desvarati Ragini: Folio from a ragamala series (Garland of Musical Modes),Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP156114.jpg,,1605–06,Ink and opaque watercolor on paper,"Image: 6 7/8 × 4 5/8 in. (17.5 × 11.7 cm)
Sheet: 8 5/8 in. × 6 in. (21.9 × 15.2 cm)",17.462536,12.065024
38020,27.101.1,Painting,Illustration from a Ragamala Series (Garland of Musical Modes),Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP152305_cropped.jpg,,late 18th century,Gouache on paper,"Image: 10 × 7 in. (25.4 × 17.8 cm)
Mat: 11 in. × 7 7/8 in. (27.9 × 20 cm)
Sheet: 13 in. × 8 5/8 in. (33 × 21.9 cm)",25.400051,17.780035
38021,1995.233,Thangka,Chakrasamvara Mandala,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-15583-014.jpg,,ca. 1100,Distemper on cloth,"Image: H. 26 1/2 in. (67.3 cm); W. 19 3/4 in. (50.2 cm)
Framed: H. 48 in. (121.9 cm); W. 33 in. (83.8 cm); D. 7/8 in. (2.2 cm)",67.310135,50.1651
38022,1979.12.2,Painting,Krishna with an Ascetic,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP152328.jpg,,ca.1850,Ink and opaque watercolor on paper,11 1/2 x 6 7/16 in. (29.2 x 16.4 cm),29.21,16.35
38023,1979.12.3,Painting,Folk Painting,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP152329.jpg,,1725,Ink and opaque watercolor on paper,7 7/8 x 5 11/16 in. (20.0 x 14.4 cm),20.0,14.45
38024,1979.12.4,Painting,Folk Painting,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP152330.jpg,,1725,Ink and opaque watercolor on paper,7 5/8 x 5 11/16 in. (19.4 x 14.5 cm),19.4,14.5
38025,1979.12.5,Folio,Page from a Dispersed  Ramayana:  (Story of Rama),Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP152344.jpg,,ca. mid-18th century,Ink and opaque watercolor on paper,7 3/8 x 7 7/8 in. (18.7 x 20 cm),18.73,20.0
38027,1988.103,Folio,Krishna and Radha in a Bower:  Page From a Dispersed Gita Govinda,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP259542.jpg,Sahibdin,ca. 1665,Ink and opaque watercolor on paper,9 5/8 × 7 3/4 in. (24.4 × 19.7 cm),24.4475,19.685
38029,19.53.123,Manuscript,Pali Manuscript,Asian Art,https://images.metmuseum.org/CRDImages/as/original/19_53_123.JPG,,18th century,Palm leaves,Overall: 15 3/4 x 2 1/4in. (40 x 5.7cm),40.01,5.72
38030,89.2.2157,Manuscript,Pali Manuscript,Asian Art,https://images.metmuseum.org/CRDImages/as/original/89_2_2157.JPG,,18th century,Palm leaves and wood,21 1/2 x 3 3/4 in. (54.6 x 9.5 cm),54.61,9.53
38031,1979.12.1,Painting,Prince with Four Attendants,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP152295.jpg,Sri Prathi Singh of Ratlam,late 18th–early 19th century,Ink and opaque watercolor on paper,Overall: 11 9/16 x 8 9/16 in. (29.4 x 21.8cm),29.37,21.82
38032,1975.409.5,Painting,The Three Roads,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP152296.jpg,,ca. 1840,Ink and opaque watercolor on paper,7 5/16 x 6 7/16 in. (18.6 x 16.4 cm),18.57,16.36
38033,1975.192.3,Drawing,Lady About to Smoke a Hookah,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP152312.jpg,,ca.1790,Ink on paper,7 x 5 in. (17.8 x 12.7 cm),17.78,12.7
38035,18.134.4,Painting,A Holy Man Seated on a Terrace,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP153170.jpg,,ca. 1850,Ink and opaque watercolor on paper,6 1/2 x 4 1/4 in. (16.5 x 10.8 cm),16.5,10.79
38037,18.104.2,Manuscript,Indra Reverences Mahavira's Embryo: Folio from a Kalpasutra Manuscript,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP155006.jpg,,1461 (Samvat 1519),"Ink, opaque watercolor, and gold on paper",4 3/8 x 10 1/8 in. (11.1 x 25.7 cm),11.11,25.72
38038,1996.100.1,Painting,A Lady Playing the Tanpura,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DT243.jpg,,ca. 1735,"Ink, opaque and transparent watercolor, and gold on paper",18 1/2 x 13 1/4 in. (47 x 33.7 cm),47.0,33.66
38039,1996.100.2,Painting,"Mahadevi, the Great Goddess",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DT4003.jpg,,ca. 1725,"Ink, opaque watercolor, and silver on paper",Image: 21 1/2 x 11 1/2 in. (54.6 x 29.2 cm),54.610107,29.210058
38040,1996.100.3,Painting,Maharana Jagat Singh Hawks for Cranes,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DT4004.jpg,Shiva and Dayal,dated 1744,"Opaque watercolor, ink and gold on paper","Sheet: 26 7/8 x 29 3/4 in. (68.3 x 75.6 cm)
Image: 23 7/8 x 25 7/8 in. (60.6 x 65.7 cm)
Framed: 34 5/8 × 36 1/2 × 1 1/2 in. (87.9 × 92.7 × 3.8 cm)",60.64262,65.72263
38041,1996.100.4,Painting,A Prince Hunting Boars with His Retinue,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP153172.jpg,,late 18th–early 19th century,"Ink, opaque watercolor, and gold on paper",11 3/8 x 15 7/8 in. (28.9 x 40.3 cm),28.42,40.32
38042,1996.100.5,Painting,Maharana Bhim Singh and Retinue Embark on a Hunt,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DT4006.jpg,Chokha,ca. 1805–10,"Ink, opaque watercolor, and gold on paper",Overall: 15 × 16 1/8 in. (38.1 × 41 cm),38.1,41.0
38043,1996.100.6,Painting,Fortified City of Ranthambhor,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DT4007.jpg,Bagta,ca. 1810–18,Opaque watercolor and ink on paper,"Overall: 29 x 40 5/8 in. (73.7 x 103.2 cm)
Framed: 39 3/4 x 50 3/4 in. (101 x 128.9 cm)",73.7,103.187706
38044,1996.100.7,Painting,Maharaja Sardar Singh of Bikaner,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DT4008_CRD.jpg,Chotu,ca. 1860–70,"Opaque watercolor, ink, and gold on paper",16 x 12 in. (40.6 x 30.5 cm),40.64,30.48
38045,1996.45,Painting,Maharana Sangram Singh II Hunts Hares at Naramangra,Asian Art,https://images.metmuseum.org/CRDImages/as/original/1996_45.JPG,Unidentified artist,ca. 1720–30,"Ink, opaque watercolor, and gold on paper",Overall: 18 1/2 x 33 1/16 in. (47 x 84 cm),47.0,84.0
38046,2019.445.3,Painting,Prince Padam Singh of Bikaner with His Bard Gordhar on a Terrace at Night,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP156171.jpg,Bhavani Das,ca. 1725,"Ink, gold, silver and opaque watercolor on paper","Image 8 1/8 x 11 1/8 in. (20.6 x 28.3 cm)
Page 11 5/8 x 13 7/8 in. (29.5 x 35.2 cm)",20.6375,28.2576
38047,2019.445.4,Painting,Study for a Tiger Hunt,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP342079.jpg,Sheikh Taju,1780,Ink and watercolor on paper,11 3/4 x 27 5/8 in. (29.8 x 70.2 cm),29.8451,70.1676
38048,2019.445.2,,Shah Jahan Hunting Blackbuck with Trained Cheetahs,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP156161.jpg,,1710–15,"Ink, gold, and opaque watercolor on paper",10 7/8 x 16 5/8 in. (27.6 x 42.2 cm),27.6226,42.24
38049,1976.398,Manuscript,Manuscript with 116 Pages,Asian Art,https://images.metmuseum.org/CRDImages/as/original/1976_398.JPG,,18th century,Ink and color on paper,"Cover: 6 5/8 x 11 in. (16.8 x 27.9 cm)
Pages: 6 1/4 x 10 3/8 in. (15.9 x 26.4 cm)",16.83,27.94
38050,30.76.281,Thangka,Panel from Painting of a Thousand-Armed Guanyin,Asian Art,https://images.metmuseum.org/CRDImages/as/original/30_76_281_O1.jpg,,date unknown,Color on silk,19 x 13 1/2 in. (48.3 x 34.3 cm),48.3,34.29
38052,30.76.286,Painting,Buddha Within a Stupa,Asian Art,https://images.metmuseum.org/CRDImages/as/original/LC-30_76_286_housing--003_crop.jpg,,16th–17th century,On silk (?) canvas,37 1/2 x 24 in. (95.3 x 61 cm),95.3,61.0
38053,30.76.289,Thangka,Arhat Kalika,Asian Art,https://images.metmuseum.org/CRDImages/as/original/30_76_289.jpg,,17th century,Distemper on cloth,"Image: 40 3/4 x 24 3/4 in. (103.5 x 62.9 cm)
Overall with mounting: 41 3/8 x 25 1/2 in. (105.1 x 64.8 cm)",103.5052,62.865128
38054,1971.25.1,Thangka,Thangka with Buddha Seated on Lotus Pedestal,Asian Art,https://images.metmuseum.org/CRDImages/as/original/LC-1971_25_1_housing--003_crop.jpg,,19th century,Distemper on cloth,"43 7/8 x 32 1/4in. (111.4 x 81.9cm)
Framed: 47 1/8 × 35 3/4 in. (119.7 × 90.8 cm)",111.4,81.9
38055,1970.298.3,Thangka,Buddha Seated on a Lotus Pedestal,Asian Art,https://images.metmuseum.org/CRDImages/as/original/1970_298_3_O1.jpg,,19th century,"ink, color, and gold on cloth",43 1/10 x 31 7/8 in. (109.5 x 81 cm),109.5,81.0
38056,1996.378,Page,Panchama Ragini: Page from a Ragamala Series (Garland of Musical Modes),Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP153173.jpg,,ca. 1640,"Ink, opaque watercolor, and gold on paper",7 3/4 x 4 7/8 in. (19.7 x 12.4 cm),19.69,12.38
38057,1996.384,Painting,Sketch with Kali and a Young Boy,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP152314.jpg,,ca. 1800,Ink heightened with color on paper,Overall: 8 1/8 x 5 1/2 in. (20.6 x 14 cm),20.6375,13.97
38058,1996.357,Painting,"Maharana Amar Singh II, Prince Sangram Singh and Courtiers Watch a Performance",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-23064-001.jpg,,ca. 1705–8,"Ink, opaque watercolor, and gold on paper",35 3/4 x 20 1/2 in. (90.8 x 52.1 cm),90.8,52.1
38063,59.179.1,Hanging scroll,Buddhist Temple Painting,Asian Art,https://images.metmuseum.org/CRDImages/as/original/59_179_1.JPG,,18th century,Hanging scroll; color on canvas(?),88 × 38 1/4 in. (223.5 × 97.2 cm),223.5,97.2
38064,59.179.2,Hanging scroll,Buddhist Temple Painting,Asian Art,https://images.metmuseum.org/CRDImages/as/original/59_179_2.JPG,,early 19th century,Hanging scroll; color on silk,"Image: 9 ft. 2 3/4 in. × 34 1/2 in. (281.3 × 87.6 cm)
Overall with roller and stave: 9 ft. 4 1/4 in. × 36 1/4 in. (285.1 × 92.1 cm)",281.30557,87.63017
38065,60.124.1,Hanging scroll,Buddha with Two Attendants (?),Asian Art,https://images.metmuseum.org/CRDImages/as/original/60_124_1.JPG,,17th–18th century,Hanging scroll; color on canvas,105 1/2 x 36 in. (268 x 91.4 cm),268.0,91.4
38066,63.26.1,Painting,Prince Vessantara Gives Away His Chariot: Scene from a Vessantara Jataka,Asian Art,https://images.metmuseum.org/CRDImages/as/original/63_26_1.JPG,,late 19th–20th century,Color on paper,52 x 20 1/2in. (132.1 x 52cm),133.35027,73.66015
38067,60.124.2,Hanging scroll,Standing Buddha(?),Asian Art,https://images.metmuseum.org/CRDImages/as/original/60_124_2.JPG,,17th–18th century,Hanging scroll; color on cloth,117 7/8 x 36 in. (299.4 x 91.4 cm),299.4,91.4
38068,63.26.2,Painting,Cremation of Jujaka's Body(?): Scene from Vessantara Jataka,Asian Art,https://images.metmuseum.org/CRDImages/as/original/63_26_2.JPG,,19th–20th century,Color on paper,Image: 53 3/8 × 28 3/8 in. (135.6 × 72.1 cm),135.57277,72.07265
38069,63.26.3,Painting,"Jujaka's Wife, Amittada, is Attacked by Wives of Brahmins: Scene from Vessantara Jataka",Asian Art,https://images.metmuseum.org/CRDImages/as/original/63_26_3.JPG,,19th–20th century,Ink with color on paper,Image: 53 1/2 in. × 27 in. (135.9 × 68.6 cm),135.89027,68.58014
38070,64.115,Painting,The Buddha Descending from Trayastrimsa Heaven at Sankissa,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-15615-001.jpg,,19th century,Color on silk; framed,"Image: 56 × 29 1/4 in. (142.2 × 74.3 cm)
Framed: 66 × 39 1/8 × 1 5/8 in. (167.6 × 99.4 × 4.1 cm)",142.24028,74.29515
38071,1972.186,Manuscript,"Illustrated Manuscript of Episodes from The Life of Phra Malai, a Follower of Buddha",Asian Art,https://images.metmuseum.org/CRDImages/as/original/1972_186_85L.JPG,,text dated 1858,Ink and color on paper,L. 26 3/4 in. (67.9 cm); W. 5 3/4 in. (14.6 cm); D. 4 1/2 in. (11.4 cm),,14.6
38072,51.156.2,Hanging scroll,Lamaist Mandala,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-41809-002.jpg,,17th century,Hanging scroll;  print with paint,"Image: 48 3/4 × 26 1/4 in. (123.8 × 66.7 cm)
Overall with mounting: 71 × 31 in. (180.3 × 78.7 cm)
Overall with knobs: 71 × 35 in. (180.3 × 88.9 cm)",123.82525,66.67513
38344,1981.465,Thangka,"Mandala of Chandra, God of the Moon",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DT5084.jpg,,late 14th–early 15th century,Distemper on cloth,Overall: 16 x 14 1/4 in. (40.6 x 36.2 cm),40.6,36.2
38347,1975.409.6,Painting,Lha Mo Riding on a Donkey,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP259342.jpg,,18th century,Distemper on cloth,"Sight (Image): 27 x 19 1/2 in. (68.6 x 49.5 cm)
Mounted: 46 x 25 in. (116.8 x 63.5 cm)",116.84023,63.500126
38348,1983.548,Manuscript cover,"The Buddha Shakyamuni, Five Past Buddhas, and Maitreya",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DT7607.jpg,,ca. 15th century,"Wood with red pigment, gold, and ink",H. 7 3/4 in. (19.7 cm); W. 27 1/2 in. (69.9 cm); D. 1 1/8 in. (2.9 cm),19.68504,69.85014
38465,18.85.4,Drawing,Singer and Sarinda Player,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP153195.jpg,Sahib Ram,ca. 1800,Ink on paper,26 x 18 1/4 in. (66 x 46.4 cm),66.04,46.36
38822,12.134.13,Album,Luohans,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP159091.jpg,Unidentified,17th–18th century,Album of eighteen leaves; ink and color on bodhi tree leaves,12 1/2 x 7 1/2 in. (31.8 x 19.1 cm),31.75,19.05
38824,30.76.282,Thangka,Buddha Surrounded By Bodhisattvas,Asian Art,https://images.metmuseum.org/CRDImages/as/original/30_76_282_O1.jpg,,19th century,Green and orange color on silk,18 x 12 3/4 in. (45.7 x 32.39 cm),45.7,32.39
3926,83.2.96,Painting,Panel of George Washington,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/25456_83.2.96.jpg,William P. Babcock,1846–83,Panel,5 1/2 x 4 1/2 in. (14 x 11.4 cm),14.0,11.43
39482,1997.113,Hanging scroll,Mandala of Wakamiya of Kasuga Shrine (Kasuga wakamiya mandara),Asian Art,https://images.metmuseum.org/CRDImages/as/original/DT374578.jpg,,early 14th century,"Hanging scroll; ink, color, gold, and cut gold on silk","Image: 29 3/4 in. × 15 in. (75.6 × 38.1 cm)
Overall with mounting: 62 1/2 x 20 1/2 in. (158.8 x 52.1 cm)
Overall with knobs: 62 1/2 x 22 1/2 in. (158.8 x 57.2 cm)",75.56515,38.100075
39483,1997.166,Hanging scroll,Weighing Books,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP157066.jpg,Guo Xu,early 16th century,Hanging scroll; ink and color on silk,"Image: 48 3/8 x 28 in. (122.9 x 71.1 cm)
Overall with mounting: 103 x 34 1/8 in. (261.6 x 86.7 cm)         
Overall with knobs: 103 x 38 3/8 in. (261.6 x 97.5 cm)",122.8727,71.1201
39486,1997.152,Crown panel,Panel from a Buddhist Ritual Crown Depicting Vairocana,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP12791-001.jpg,,late 13th–early 14th century,Distemper on wood,H. 11 3/4 in (29.8 cm); W. 5 1/8 in (13 cm),29.8,13.017526
39487,1997.140,Hanging scroll,Moon over an Autumn Moor,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP158827.jpg,Kano Yukinobu 狩野之信,16th century,"Originally a fan mounted as a hanging scroll; ink, color, and silver on gilded paper",9 3/4 x 19 1/2 in. (24.8 x 49.5 cm),24.8,49.5
39490,1997.133,Folio,"King Siddharta Listens to an Astrologer Forecast the Conception and Birth of His Son, the Jina Mahavira: Folio from a Kalpasutra Manuscript",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP153181.jpg,,late 14th century,Opaque watercolor on paper,3 3/8 x 13 13/16 in. (8.6 x 35.1 cm),8.6,35.1
395123,54.573.7,Painting,Lady Dashwood and Her Son,Drawings and Prints,https://images.metmuseum.org/CRDImages/dp/original/DP833609.jpg,Charles Howard Hodges,ca. 1785,Oil on paper,Sheet: 9 x 7 1/2 in. (22.9 x 19.1 cm),22.860046,19.050037
39534,2000.325,Handscroll mounted as hanging scroll,Excerpt from “Song of Leyou Park”,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-35702-002.jpg,Zhang Jizhi,13th century,Section of a handscroll mounted as a hanging scroll; ink on paper,"Image: 12 3/4 x 30 1/4 in. (32.4 x 76.8 cm)
Overall with mounting: 48 1/2 x 35 1/2 in. (123.2 x 90.2 cm)
Overall with knobs: 48 1/2 x 37 1/2 in. (123.2 x 95.3 cm)",32.4,76.8352
39536,2017.327.2,Hanging scroll,Living Aloft,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP274197.jpg,Wen Zhengming,1543,Hanging scroll; ink and color on paper,"Image: 37 1/2 x 18 in. (95.3 x 45.7 cm)
Overall with mounting: 82 1/8 x 25 1/4 in. (208.6 x 64.1 cm)
Overall with knobs: 82 1/8 x 29 5/8 in. (208.6 x 75.2 cm)",95.25019,45.720093
39540,2014.721,Hanging scroll,Two eagles,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-19468-002.jpg,Bada Shanren (Zhu Da),dated 1702,Hanging scroll; ink on paper,"Image: 73 3/4 x 35 1/2 in. (187.3 x 90.2 cm)
Overall with mounting: 122 3/4 x 42 1/2 in. (311.8 x 108 cm)
Overall with knobs: 122 3/4 x 46 1/2 in. (311.8 x 118.1 cm)",187.32538,90.17018
39542,2016.750,Hanging scroll,Riverbank,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-13074-006.jpg,Dong Yuan,,Hanging scroll; ink and color on silk,"Image: 86 3/4 × 43 in. (220.3 × 109.2 cm)
Overall with mounting: 11 ft. 1/2 in. × 48 in. (336.6 × 121.9 cm)
Overall with knobs: 11 ft. 1/2 in. × 53 in. (336.6 × 134.6 cm)",220.3454,109.2202
39543,2010.473,Hanging scroll,Palace banquet,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-13657-002.jpg,Unidentified artist,,Hanging scroll; ink and color on silk,"Image: 63 5/8 × 43 5/8 in. (161.6 × 110.8 cm)
Overall with mounting: 10 ft. 4 in. × 44 3/8 in. (315 × 112.7 cm)
Overall with knobs: 10 ft. 4 in. × 49 1/2 in. (315 × 125.7 cm)",161.6,110.8077
39545,2005.494.1,Handscroll,Liu Chen and Ruan Zhao Entering the Tiantai Mountains,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP213950_CRD.jpg,Zhao Cangyun,,Handscroll; ink on paper,Image: 8 7/8 in. x 18 ft. 5 in. (22.5 cm x 564 cm),22.5,564.0
39546,2006.571,Hanging scroll,Bamboo copied after Wen Tong,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-29289-002.jpg,Ke Jiusi,dated 1343,Hanging scroll; ink on silk,"Image: 42 3/8 x 18 3/4 in. (107.6 x 47.6 cm)
Overall with mounting: 98 1/2 x 26 5/8 in. (250.2 x 67.6 cm)
Overall with knobs: 98 1/2 x 30 in. (250.2 x 76.2 cm)",107.6327,47.6251
39547,2012.526.1,Hanging scroll,"Bamboo, old tree, and rock",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP235590.jpg,Wu Zhen,dated 1338,Hanging scroll; ink on silk,"Image: 65 5/8 x 38 1/2 in. (166.7 x 97.8 cm)
Overall with mounting: 117 1/2 x 39 1/2 in. (298.5 x 100.3 cm)
Overall with knobs: 117 1/2 x 43 7/8 in. (298.5 x 111.4 cm)",166.6878,97.7902
39548,2008.673,Hanging scroll,Rocky Landscape with Pines,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP249730.jpg,Zhang Xun,before 1346,Hanging scroll; ink on silk,"Image: 35 3/4 × 16 3/4 in. (90.8 × 42.5 cm)
Overall with mounting: 76 5/8 × 22 3/4 in. (194.6 × 57.8 cm)
Overall with knobs: 76 5/8 × 26 1/8 in. (194.6 × 66.4 cm)",90.8052,42.545086
39549,2011.573,Hanging scroll,Traveling through Snow-Covered Mountains,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP235585.jpg,Yao Yanqing (Tingmei),,Hanging scroll; ink on silk,"Image: 38 3/4 × 21 1/2 in. (98.4 × 54.6 cm)
Overall with mounting: 85 1/8 × 27 3/4 in. (216.2 × 70.5 cm)
Overall with knobs: 85 1/8 × 31 1/4 in. (216.2 × 79.4 cm)",98.42519,54.610107
39550,2012.526.2,Hanging scroll,Simple Retreat,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP274196.jpg,Wang Meng,ca. 1370,Hanging scroll; ink and color on paper,"Image: 53 3/4 × 17 5/8 in. (136.5 × 44.8 cm)
Overall with mounting: 8 ft. 5 1/4 in. × 24 3/4 in. (257.2 × 62.9 cm)
Overall with knobs: 8 ft. 5 1/4 in. × 28 11/16 in. (257.2 × 72.9 cm)",136.5253,44.7676
39551,2005.494.2,Hanging scroll,Mandarin ducks and cotton rose hibiscus,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-16766-002.jpg,Lü Ji,late 15th century,Hanging scroll; ink and color on silk,"Image: 68 x 39 in. (172.7 x 99.1 cm)
Overall with mounting: 116 1/4 x 40 1/4 in. (295.3 x 102.2 cm)
Overall with knobs: 116 1/4 x 44 1/2 in. (295.3 x 113 cm)",172.7203,99.0602
39552,2005.494.3,Hanging scroll,Remonstrating with the emperor,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-19328-002.jpg,Liu Jun,late 15th–early 16th century,Hanging scroll; ink and color on silk,"Image: 65 1/2 × 41 3/4 in. (166.4 × 106 cm)
Overall with mounting: 9 ft. 8 in. × 50 in. (294.6 × 127 cm)
Overall with knobs: 9 ft. 8 in. × 54 in. (294.6 × 137.2 cm)",166.3703,106.0452
39553,2005.494.4,Hanging scroll,Drunken recluse beneath an old tree,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-19329-002.jpg,Chen Zihe,early 16th century,Hanging scroll; ink on silk,"Image: 69 in. × 40 1/4 in. (175.3 × 102.2 cm)
Overall with mounting: 9 ft. 9 in. × 47 3/8 in. (297.2 × 120.3 cm)
Overall with knobs: 9 ft. 9 in. × 52 in. (297.2 × 132.1 cm)",175.26035,102.23521
39554,1996.240,Handscroll,The Eighteen Luohans,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP216180_CRD.jpg,Ding Yunpeng,19th century?; spurious date of 1607,Handscroll; ink on paper,8 1/4 x 92 in. (21 x 233.7 cm),21.0,233.7
39556,1990.54,Handscroll,Joint Landscape,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP235702_CRD.jpg,Shen Zhou,ca. 1509 and 1546,Handscroll; ink on paper,"Image: 14 1/2 in. × 56 ft. 8 13/16 in. (36.8 × 1729.3 cm)
Overall with mounting: H. 16 in. (40.6 cm)",36.8301,1729.2672
39557,1989.363.129,Hanging scroll,Wooded Mountains at Dusk,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-36007-002.jpg,Kuncan,dated 1666,Hanging scroll; ink and color on paper,"Image: 49 1/2 × 24 in. (125.7 × 61 cm)
Overall with mounting: 8 ft. 5 1/4 in. × 31 5/8 in. (257.2 × 80.3 cm)
Overall with knobs: 8 ft. 5 1/4 in. × 34 3/4 in. (257.2 × 88.3 cm)",125.7303,60.9601
