objectID,artistDisplayName,title,objectDate,medium,dimensions,department,img_id,img_url,img_area,eye_count
437202,North Netherlandish (Bruges) Painter,Christ Bearing the Cross,,Oil on wood,42 3/8 x 32 3/8 in. (107.6 x 82.2 cm),European Paintings,437202_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437202_000.avif,5040,2
437202,North Netherlandish (Bruges) Painter,Christ Bearing the Cross,,Oil on wood,42 3/8 x 32 3/8 in. (107.6 x 82.2 cm),European Paintings,437202_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437202_001.avif,1596,1
437202,North Netherlandish (Bruges) Painter,Christ Bearing the Cross,,Oil on wood,42 3/8 x 32 3/8 in. (107.6 x 82.2 cm),European Paintings,437202_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437202_002.avif,9052,2
437202,North Netherlandish (Bruges) Painter,Christ Bearing the Cross,,Oil on wood,42 3/8 x 32 3/8 in. (107.6 x 82.2 cm),European Paintings,437202_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437202_003.avif,5264,2
437202,North Netherlandish (Bruges) Painter,Christ Bearing the Cross,,Oil on wood,42 3/8 x 32 3/8 in. (107.6 x 82.2 cm),European Paintings,437202_004,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437202_004.avif,3456,2
437202,North Netherlandish (Bruges) Painter,Christ Bearing the Cross,,Oil on wood,42 3/8 x 32 3/8 in. (107.6 x 82.2 cm),European Paintings,437202_005,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437202_005.avif,5829,2
437202,North Netherlandish (Bruges) Painter,Christ Bearing the Cross,,Oil on wood,42 3/8 x 32 3/8 in. (107.6 x 82.2 cm),European Paintings,437202_006,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437202_006.avif,2668,2
437202,North Netherlandish (Bruges) Painter,Christ Bearing the Cross,,Oil on wood,42 3/8 x 32 3/8 in. (107.6 x 82.2 cm),European Paintings,437202_007,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437202_007.avif,5696,2
437202,North Netherlandish (Bruges) Painter,Christ Bearing the Cross,,Oil on wood,42 3/8 x 32 3/8 in. (107.6 x 82.2 cm),European Paintings,437202_009,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437202_009.avif,3780,2
437202,North Netherlandish (Bruges) Painter,Christ Bearing the Cross,,Oil on wood,42 3/8 x 32 3/8 in. (107.6 x 82.2 cm),European Paintings,437202_010,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437202_010.avif,7052,2
437202,North Netherlandish (Bruges) Painter,Christ Bearing the Cross,,Oil on wood,42 3/8 x 32 3/8 in. (107.6 x 82.2 cm),European Paintings,437202_011,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437202_011.avif,2460,4
437202,North Netherlandish (Bruges) Painter,Christ Bearing the Cross,,Oil on wood,42 3/8 x 32 3/8 in. (107.6 x 82.2 cm),European Paintings,437202_012,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437202_012.avif,1176,3
437202,North Netherlandish (Bruges) Painter,Christ Bearing the Cross,,Oil on wood,42 3/8 x 32 3/8 in. (107.6 x 82.2 cm),European Paintings,437202_013,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437202_013.avif,672,2
437203,Netherlandish Painter,"Portrait of a Noblewoman, Probably Isabella of Portugal (1397–1472)",,Oil on wood,"Overall 13 5/8 x 10 5/8 in. (34.6 x 27 cm), with added strips of 1/8 in. (0.3 cm) at each side",European Paintings,437203_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437203_000.avif,135315,1
437204,Netherlandish Painter,"Charles V (1500–1558), Holy Roman Emperor",,Oil on wood,11 5/8 x 8 7/8 in. (29.5 x 22.5 cm),European Paintings,437204_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437204_000.avif,204608,2
437205,Netherlandish Painter,Portrait of a Young Woman,,Oil on wood,10 1/2 x 8 1/4 in. (26.7 x 21 cm),European Paintings,437205_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437205_000.avif,157508,2
437206,Netherlandish Painter,"Portrait of a Man, Possibly Jean de Langeac (died 1541), Bishop of Limoges",,Oil on wood,47 1/4 x 34 1/2 in. (120 x 87.6 cm),European Paintings,437206_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437206_000.avif,43623,2
437207,Netherlandish Painter,Portrait of a Woman,,Oil on wood,29 1/4 x 22 5/8 in. (74.3 x 57.5 cm),European Paintings,437207_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437207_000.avif,102486,2
437208,Netherlandish Painter,Portrait of a Surgeon,,Oil on wood,8 1/4 x 6 1/8 in. (21 x 15.6 cm),European Paintings,437208_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437208_000.avif,81528,2
437209,Netherlandish Painter,Portrait of a Man,,Oil on wood,"Overall, with arched top, 8 1/4 x 6 1/2 in. (21 x 16.5 cm); painted surface 8 1/8 x 6 1/8 in. (20.6 x 15.6 cm)",European Paintings,437209_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437209_000.avif,147400,2
437210,Netherlandish Painter,Portrait of a Young Man of the Van Steynoert Family,,Oil on wood,"Overall, with arched top and engaged frame, 16 1/8 x 12 3/4 in. (41 x 32.4 cm); painted surface 13 5/8 x 10 1/8 in. (34.6 x 25.7 cm)",European Paintings,437210_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437210_000.avif,120668,2
437211,Netherlandish (Antwerp) Painters,The Rest on the Flight into Egypt,,Oil on wood,23 3/8 x 28 in. (59.4 x 71.1 cm),European Paintings,437211_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437211_000.avif,8260,3
437211,Netherlandish (Antwerp) Painters,The Rest on the Flight into Egypt,,Oil on wood,23 3/8 x 28 in. (59.4 x 71.1 cm),European Paintings,437211_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437211_001.avif,3422,2
437212,Netherlandish (Antwerp Mannerist) Painter,The Adoration of the Magi,,Oil on wood,27 1/8 x 21 1/2 in. (68.9 x 54.6 cm),European Paintings,437212_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437212_000.avif,6345,2
437212,Netherlandish (Antwerp Mannerist) Painter,The Adoration of the Magi,,Oil on wood,27 1/8 x 21 1/2 in. (68.9 x 54.6 cm),European Paintings,437212_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437212_001.avif,5450,2
437212,Netherlandish (Antwerp Mannerist) Painter,The Adoration of the Magi,,Oil on wood,27 1/8 x 21 1/2 in. (68.9 x 54.6 cm),European Paintings,437212_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437212_002.avif,5376,2
437212,Netherlandish (Antwerp Mannerist) Painter,The Adoration of the Magi,,Oil on wood,27 1/8 x 21 1/2 in. (68.9 x 54.6 cm),European Paintings,437212_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437212_003.avif,5871,1
437212,Netherlandish (Antwerp Mannerist) Painter,The Adoration of the Magi,,Oil on wood,27 1/8 x 21 1/2 in. (68.9 x 54.6 cm),European Paintings,437212_004,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437212_004.avif,1972,1
437212,Netherlandish (Antwerp Mannerist) Painter,The Adoration of the Magi,,Oil on wood,27 1/8 x 21 1/2 in. (68.9 x 54.6 cm),European Paintings,437212_005,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437212_005.avif,1575,1
437213,Netherlandish (Antwerp Mannerist) Painters,The Last Supper,1515–20,Oil on wood,"Overall, with shaped top and engaged frame: central panel 47 x 33 3/4 in. (119.4 x 85.7 cm); left wing 47 x 16 7/8 in. (119.4 x 42.9 cm); right wing 47 1/8 x 17 in. (119.7 x 43.2 cm)",European Paintings,437213_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437213_000.avif,1782,2
437213,Netherlandish (Antwerp Mannerist) Painters,The Last Supper,1515–20,Oil on wood,"Overall, with shaped top and engaged frame: central panel 47 x 33 3/4 in. (119.4 x 85.7 cm); left wing 47 x 16 7/8 in. (119.4 x 42.9 cm); right wing 47 1/8 x 17 in. (119.7 x 43.2 cm)",European Paintings,437213_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437213_001.avif,3066,1
437213,Netherlandish (Antwerp Mannerist) Painters,The Last Supper,1515–20,Oil on wood,"Overall, with shaped top and engaged frame: central panel 47 x 33 3/4 in. (119.4 x 85.7 cm); left wing 47 x 16 7/8 in. (119.4 x 42.9 cm); right wing 47 1/8 x 17 in. (119.7 x 43.2 cm)",European Paintings,437213_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437213_002.avif,1302,1
437213,Netherlandish (Antwerp Mannerist) Painters,The Last Supper,1515–20,Oil on wood,"Overall, with shaped top and engaged frame: central panel 47 x 33 3/4 in. (119.4 x 85.7 cm); left wing 47 x 16 7/8 in. (119.4 x 42.9 cm); right wing 47 1/8 x 17 in. (119.7 x 43.2 cm)",European Paintings,437213_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437213_003.avif,1824,2
437213,Netherlandish (Antwerp Mannerist) Painters,The Last Supper,1515–20,Oil on wood,"Overall, with shaped top and engaged frame: central panel 47 x 33 3/4 in. (119.4 x 85.7 cm); left wing 47 x 16 7/8 in. (119.4 x 42.9 cm); right wing 47 1/8 x 17 in. (119.7 x 43.2 cm)",European Paintings,437213_004,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437213_004.avif,1610,2
437213,Netherlandish (Antwerp Mannerist) Painters,The Last Supper,1515–20,Oil on wood,"Overall, with shaped top and engaged frame: central panel 47 x 33 3/4 in. (119.4 x 85.7 cm); left wing 47 x 16 7/8 in. (119.4 x 42.9 cm); right wing 47 1/8 x 17 in. (119.7 x 43.2 cm)",European Paintings,437213_005,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437213_005.avif,2108,2
437213,Netherlandish (Antwerp Mannerist) Painters,The Last Supper,1515–20,Oil on wood,"Overall, with shaped top and engaged frame: central panel 47 x 33 3/4 in. (119.4 x 85.7 cm); left wing 47 x 16 7/8 in. (119.4 x 42.9 cm); right wing 47 1/8 x 17 in. (119.7 x 43.2 cm)",European Paintings,437213_006,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437213_006.avif,1800,2
437213,Netherlandish (Antwerp Mannerist) Painters,The Last Supper,1515–20,Oil on wood,"Overall, with shaped top and engaged frame: central panel 47 x 33 3/4 in. (119.4 x 85.7 cm); left wing 47 x 16 7/8 in. (119.4 x 42.9 cm); right wing 47 1/8 x 17 in. (119.7 x 43.2 cm)",European Paintings,437213_007,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437213_007.avif,1269,1
437213,Netherlandish (Antwerp Mannerist) Painters,The Last Supper,1515–20,Oil on wood,"Overall, with shaped top and engaged frame: central panel 47 x 33 3/4 in. (119.4 x 85.7 cm); left wing 47 x 16 7/8 in. (119.4 x 42.9 cm); right wing 47 1/8 x 17 in. (119.7 x 43.2 cm)",European Paintings,437213_008,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437213_008.avif,1196,1
437213,Netherlandish (Antwerp Mannerist) Painters,The Last Supper,1515–20,Oil on wood,"Overall, with shaped top and engaged frame: central panel 47 x 33 3/4 in. (119.4 x 85.7 cm); left wing 47 x 16 7/8 in. (119.4 x 42.9 cm); right wing 47 1/8 x 17 in. (119.7 x 43.2 cm)",European Paintings,437213_009,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437213_009.avif,1281,2
437213,Netherlandish (Antwerp Mannerist) Painters,The Last Supper,1515–20,Oil on wood,"Overall, with shaped top and engaged frame: central panel 47 x 33 3/4 in. (119.4 x 85.7 cm); left wing 47 x 16 7/8 in. (119.4 x 42.9 cm); right wing 47 1/8 x 17 in. (119.7 x 43.2 cm)",European Paintings,437213_010,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437213_010.avif,1458,1
437213,Netherlandish (Antwerp Mannerist) Painters,The Last Supper,1515–20,Oil on wood,"Overall, with shaped top and engaged frame: central panel 47 x 33 3/4 in. (119.4 x 85.7 cm); left wing 47 x 16 7/8 in. (119.4 x 42.9 cm); right wing 47 1/8 x 17 in. (119.7 x 43.2 cm)",European Paintings,437213_011,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437213_011.avif,1100,2
437213,Netherlandish (Antwerp Mannerist) Painters,The Last Supper,1515–20,Oil on wood,"Overall, with shaped top and engaged frame: central panel 47 x 33 3/4 in. (119.4 x 85.7 cm); left wing 47 x 16 7/8 in. (119.4 x 42.9 cm); right wing 47 1/8 x 17 in. (119.7 x 43.2 cm)",European Paintings,437213_013,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437213_013.avif,1250,2
437214,Netherlandish (Antwerp Mannerist) Painter,A Sermon on Charity (possibly the Conversion of Saint Anthony),,Oil on wood,33 1/2 x 23 in. (85.1 x 58.4 cm),European Paintings,437214_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437214_001.avif,1080,3
437216,Netherlandish (Brussels) Painter,The Fifteen Mysteries and the Virgin of the Rosary,ca. 1515–20,Oil on wood,(a) 9 7/8 x 21 in. (25.1 x 53.3 cm); (b–p) each 5 x 4 1/8 in. (12.7 x 10.5 cm),European Paintings,437216_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437216_000.avif,1375,2
437216,Netherlandish (Brussels) Painter,The Fifteen Mysteries and the Virgin of the Rosary,ca. 1515–20,Oil on wood,(a) 9 7/8 x 21 in. (25.1 x 53.3 cm); (b–p) each 5 x 4 1/8 in. (12.7 x 10.5 cm),European Paintings,437216_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437216_001.avif,1944,2
437216,Netherlandish (Brussels) Painter,The Fifteen Mysteries and the Virgin of the Rosary,ca. 1515–20,Oil on wood,(a) 9 7/8 x 21 in. (25.1 x 53.3 cm); (b–p) each 5 x 4 1/8 in. (12.7 x 10.5 cm),European Paintings,437216_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437216_002.avif,1836,4
437216,Netherlandish (Brussels) Painter,The Fifteen Mysteries and the Virgin of the Rosary,ca. 1515–20,Oil on wood,(a) 9 7/8 x 21 in. (25.1 x 53.3 cm); (b–p) each 5 x 4 1/8 in. (12.7 x 10.5 cm),European Paintings,437216_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437216_003.avif,726,2
437216,Netherlandish (Brussels) Painter,The Fifteen Mysteries and the Virgin of the Rosary,ca. 1515–20,Oil on wood,(a) 9 7/8 x 21 in. (25.1 x 53.3 cm); (b–p) each 5 x 4 1/8 in. (12.7 x 10.5 cm),European Paintings,437216_004,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437216_004.avif,984,1
437216,Netherlandish (Brussels) Painter,The Fifteen Mysteries and the Virgin of the Rosary,ca. 1515–20,Oil on wood,(a) 9 7/8 x 21 in. (25.1 x 53.3 cm); (b–p) each 5 x 4 1/8 in. (12.7 x 10.5 cm),European Paintings,437216_005,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437216_005.avif,1056,2
437216,Netherlandish (Brussels) Painter,The Fifteen Mysteries and the Virgin of the Rosary,ca. 1515–20,Oil on wood,(a) 9 7/8 x 21 in. (25.1 x 53.3 cm); (b–p) each 5 x 4 1/8 in. (12.7 x 10.5 cm),European Paintings,437216_006,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437216_006.avif,900,2
437216,Netherlandish (Brussels) Painter,The Fifteen Mysteries and the Virgin of the Rosary,ca. 1515–20,Oil on wood,(a) 9 7/8 x 21 in. (25.1 x 53.3 cm); (b–p) each 5 x 4 1/8 in. (12.7 x 10.5 cm),European Paintings,437216_007,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437216_007.avif,741,0
437216,Netherlandish (Brussels) Painter,The Fifteen Mysteries and the Virgin of the Rosary,ca. 1515–20,Oil on wood,(a) 9 7/8 x 21 in. (25.1 x 53.3 cm); (b–p) each 5 x 4 1/8 in. (12.7 x 10.5 cm),European Paintings,437216_008,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437216_008.avif,1500,1
437216,Netherlandish (Brussels) Painter,The Fifteen Mysteries and the Virgin of the Rosary,ca. 1515–20,Oil on wood,(a) 9 7/8 x 21 in. (25.1 x 53.3 cm); (b–p) each 5 x 4 1/8 in. (12.7 x 10.5 cm),European Paintings,437216_009,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437216_009.avif,999,1
437216,Netherlandish (Brussels) Painter,The Fifteen Mysteries and the Virgin of the Rosary,ca. 1515–20,Oil on wood,(a) 9 7/8 x 21 in. (25.1 x 53.3 cm); (b–p) each 5 x 4 1/8 in. (12.7 x 10.5 cm),European Paintings,437216_010,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437216_010.avif,1334,2
